userId,num_ratings,segment
41662,174,Active
43311,70,Active
42211,99,Active
39050,129,Active
42277,112,Active
42332,25,Passive
40607,20,Passive
42832,46,Passive
43345,66,Active
42162,59,Active
38989,78,Active
42486,735,Engaged
43421,23,Passive
42442,211,Engaged
40142,50,Passive
42953,298,Engaged
42236,87,Active
43235,163,Active
44899,39,Passive
44213,41,Passive
41558,268,Engaged
44226,40,Passive
42429,63,Active
41935,164,Active
41369,87,Active
40576,191,Active
42703,57,Active
39613,39,Passive
44517,221,Engaged
39087,316,Engaged
39640,171,Active
44242,77,Active
44080,340,Engaged
42110,403,Engaged
39267,298,Engaged
44025,72,Active
42595,122,Active
39462,373,Engaged
45182,42,Passive
40174,21,Passive
43620,474,Engaged
41404,1446,Engaged
41217,63,Active
45231,25,Passive
43578,99,Active
39559,25,Passive
44502,65,Active
40716,82,Active
43392,63,Active
42605,63,Active
43670,42,Passive
45307,41,Passive
42038,63,Active
43821,51,Active
41124,36,Passive
39081,94,Active
43682,21,Passive
42461,113,Active
41033,327,Engaged
42109,260,Engaged
43498,192,Active
40872,184,Active
42717,368,Engaged
40363,90,Active
39497,54,Active
44458,59,Active
43706,20,Passive
39259,736,Engaged
39352,27,Passive
43418,21,Passive
41118,123,Active
41808,38,Passive
39454,95,Active
40677,98,Active
41087,41,Passive
44715,60,Active
43209,21,Passive
43814,52,Active
41120,33,Passive
40101,63,Active
43989,227,Engaged
43298,164,Active
39682,84,Active
44618,42,Passive
44158,45,Passive
44511,106,Active
40539,95,Active
44985,30,Passive
42310,52,Active
40558,37,Passive
41190,77,Active
43847,188,Active
42797,119,Active
40875,33,Passive
44944,22,Passive
39818,65,Active
42444,23,Passive
43413,20,Passive
40284,89,Active
42120,226,Engaged
39242,144,Active
42037,538,Engaged
43599,119,Active
41623,552,Engaged
42145,34,Passive
44615,57,Active
39729,127,Active
42344,23,Passive
40315,26,Passive
40049,29,Passive
40473,20,Passive
40343,88,Active
44649,165,Active
42798,137,Active
43415,58,Active
39085,105,Active
44249,91,Active
45229,41,Passive
41922,86,Active
40515,386,Engaged
42302,140,Active
39226,269,Engaged
45062,37,Passive
45098,27,Passive
44009,22,Passive
39076,52,Active
44367,51,Active
43332,33,Passive
41337,166,Active
41789,177,Active
42919,44,Passive
44488,47,Passive
40399,24,Passive
41957,297,Engaged
44111,145,Active
40278,380,Engaged
44471,110,Active
41835,186,Active
43171,111,Active
43077,141,Active
40665,22,Passive
40970,25,Passive
40183,69,Active
39777,233,Engaged
40850,20,Passive
43088,85,Active
44307,73,Active
40257,34,Passive
39859,400,Engaged
45319,127,Active
44371,556,Engaged
42088,124,Active
43068,46,Passive
39819,169,Active
45157,425,Engaged
41441,289,Engaged
40356,337,Engaged
44557,233,Engaged
44078,186,Active
39356,205,Engaged
44785,36,Passive
42256,42,Passive
41241,79,Active
43918,186,Active
41833,77,Active
39580,464,Engaged
42480,24,Passive
40122,266,Engaged
39382,83,Active
42980,316,Engaged
44046,1842,Engaged
40544,295,Engaged
43348,243,Engaged
41400,30,Passive
43871,39,Passive
42557,795,Engaged
41838,177,Active
43831,163,Active
43926,183,Active
42924,27,Passive
39299,35,Passive
39280,185,Active
40073,177,Active
40005,70,Active
43151,701,Engaged
39555,114,Active
39554,128,Active
41466,575,Engaged
44429,438,Engaged
40154,22,Passive
41990,326,Engaged
40736,83,Active
43106,245,Engaged
41509,125,Active
44963,421,Engaged
39938,296,Engaged
39738,287,Engaged
42261,79,Active
40888,278,Engaged
39601,31,Passive
41768,129,Active
39298,108,Active
44366,54,Active
42700,59,Active
40919,71,Active
45207,34,Passive
44166,32,Passive
42901,26,Passive
41352,61,Active
44174,202,Engaged
45050,241,Engaged
43365,171,Active
42747,102,Active
41587,320,Engaged
43425,26,Passive
42054,30,Passive
39195,109,Active
43148,171,Active
41926,306,Engaged
39385,28,Passive
42219,26,Passive
41663,42,Passive
43140,133,Active
41980,133,Active
40111,56,Active
40191,43,Passive
42721,511,Engaged
41740,264,Engaged
41582,29,Passive
42222,222,Engaged
41560,176,Active
40532,26,Passive
41442,70,Active
43301,110,Active
42284,116,Active
43326,135,Active
41668,247,Engaged
39807,332,Engaged
39584,87,Active
43097,48,Passive
43356,303,Engaged
39318,325,Engaged
41018,469,Engaged
43458,148,Active
42732,34,Passive
43941,740,Engaged
41261,377,Engaged
43241,482,Engaged
43445,105,Active
40311,157,Active
39998,336,Engaged
44268,57,Active
39024,101,Active
41539,441,Engaged
43772,130,Active
41249,100,Active
43411,138,Active
42125,231,Engaged
43019,113,Active
40408,49,Passive
39677,304,Engaged
42266,79,Active
44566,134,Active
44240,209,Engaged
43582,75,Active
39417,510,Engaged
39342,36,Passive
41059,44,Passive
40452,269,Engaged
39968,121,Active
44452,258,Engaged
39500,897,Engaged
39137,50,Passive
44149,93,Active
39025,63,Active
41186,32,Passive
43554,39,Passive
40266,380,Engaged
40269,24,Passive
40897,21,Passive
42956,354,Engaged
41148,524,Engaged
42708,22,Passive
40989,39,Passive
39596,170,Active
44416,48,Passive
42488,73,Active
45301,82,Active
43047,176,Active
40802,46,Passive
42069,72,Active
43859,183,Active
39284,88,Active
44489,40,Passive
42644,117,Active
42175,380,Engaged
41263,45,Passive
39585,49,Passive
41757,76,Active
42902,26,Passive
39487,32,Passive
43966,278,Engaged
43344,105,Active
44477,130,Active
43712,436,Engaged
39073,287,Engaged
43146,42,Passive
40830,151,Active
44284,202,Engaged
39855,124,Active
44921,121,Active
41199,173,Active
40127,163,Active
42834,59,Active
41116,388,Engaged
40444,45,Passive
41809,40,Passive
42821,958,Engaged
40421,77,Active
42511,71,Active
40758,20,Passive
43994,65,Active
42883,23,Passive
42291,102,Active
39301,59,Active
42910,48,Passive
39970,84,Active
39347,523,Engaged
43956,24,Passive
45390,60,Active
41297,25,Passive
44676,237,Engaged
41007,56,Active
41174,138,Active
39114,47,Passive
40680,112,Active
40942,49,Passive
43833,38,Passive
43819,48,Passive
40601,41,Passive
43943,50,Passive
44723,70,Active
43211,1034,Engaged
45040,884,Engaged
44090,24,Passive
39412,46,Passive
44326,225,Engaged
39060,1057,Engaged
45068,154,Active
43703,24,Passive
40962,48,Passive
40644,83,Active
40658,247,Engaged
44575,321,Engaged
40148,599,Engaged
44245,20,Passive
43376,37,Passive
44129,79,Active
39865,116,Active
45304,97,Active
43895,195,Active
44839,83,Active
44706,27,Passive
45001,30,Passive
40528,67,Active
44875,461,Engaged
45203,312,Engaged
40308,74,Active
43872,23,Passive
42282,388,Engaged
42361,103,Active
41642,51,Active
44234,37,Passive
43572,63,Active
41555,80,Active
40427,100,Active
40804,888,Engaged
43312,205,Engaged
45054,105,Active
41008,70,Active
44321,28,Passive
39381,38,Passive
44512,40,Passive
39725,77,Active
42220,44,Passive
41548,110,Active
42297,764,Engaged
39795,47,Passive
44261,34,Passive
40006,580,Engaged
43851,41,Passive
42519,324,Engaged
38911,82,Active
39336,192,Active
40701,1257,Engaged
38952,129,Active
42674,29,Passive
41964,24,Passive
43147,1476,Engaged
41037,113,Active
39524,1171,Engaged
40392,64,Active
42753,21,Passive
39205,74,Active
40334,1420,Engaged
43919,83,Active
45379,35,Passive
44300,64,Active
41996,113,Active
39248,292,Engaged
39169,66,Active
40741,85,Active
39185,72,Active
41737,56,Active
41433,165,Active
45060,167,Active
44444,425,Engaged
40918,206,Engaged
41126,20,Passive
41175,70,Active
42426,146,Active
42965,324,Engaged
44116,45,Passive
40603,166,Active
44185,82,Active
39849,76,Active
40419,32,Passive
39182,21,Passive
40883,142,Active
39479,58,Active
43321,342,Engaged
44778,104,Active
41681,24,Passive
39919,196,Active
45328,24,Passive
43339,271,Engaged
43737,34,Passive
42099,34,Passive
45250,62,Active
43085,586,Engaged
44951,318,Engaged
42895,237,Engaged
45235,339,Engaged
39235,168,Active
42472,52,Active
40211,1756,Engaged
40524,78,Active
41446,46,Passive
45289,108,Active
41849,178,Active
39212,48,Passive
40233,221,Engaged
43719,63,Active
40511,1406,Engaged
41805,89,Active
41561,76,Active
45029,99,Active
42081,58,Active
44333,483,Engaged
40584,21,Passive
42539,45,Passive
42270,58,Active
39403,31,Passive
42384,24,Passive
42886,57,Active
42327,287,Engaged
42837,139,Active
42501,191,Active
42571,177,Active
40934,23,Passive
44990,50,Passive
42251,60,Active
41954,73,Active
40968,26,Passive
45345,670,Engaged
42496,3098,Engaged
39858,70,Active
39646,140,Active
41147,867,Engaged
43504,100,Active
44691,197,Active
43370,55,Active
42049,88,Active
43491,59,Active
41592,155,Active
41406,56,Active
40338,133,Active
42290,503,Engaged
39950,826,Engaged
40798,36,Passive
42565,68,Active
39159,243,Engaged
44667,50,Passive
42040,65,Active
42922,33,Passive
38869,27,Passive
44910,66,Active
40114,54,Active
42056,33,Passive
42804,345,Engaged
44882,20,Passive
45276,26,Passive
39958,25,Passive
43812,72,Active
41750,185,Active
43136,209,Engaged
42425,32,Passive
45279,21,Passive
39413,55,Active
43799,47,Passive
40712,34,Passive
40837,68,Active
45152,151,Active
43878,134,Active
40313,625,Engaged
41553,44,Passive
40285,127,Active
42262,45,Passive
41177,784,Engaged
41547,134,Active
44729,602,Engaged
39883,123,Active
40940,23,Passive
44537,31,Passive
43749,349,Engaged
40029,340,Engaged
41519,219,Engaged
39121,56,Active
41264,34,Passive
43160,107,Active
38881,55,Active
40795,181,Active
39291,30,Passive
42381,81,Active
42305,98,Active
44232,22,Passive
40491,1088,Engaged
39062,352,Engaged
42058,85,Active
42370,165,Active
44686,199,Active
43662,28,Passive
38984,74,Active
44113,30,Passive
44912,44,Passive
41975,157,Active
41713,272,Engaged
43505,27,Passive
42001,210,Engaged
41194,131,Active
42864,27,Passive
42930,56,Active
40551,61,Active
40196,146,Active
43221,81,Active
39376,211,Engaged
39042,37,Passive
42246,86,Active
43681,170,Active
40578,56,Active
44346,142,Active
40195,21,Passive
43207,275,Engaged
44370,50,Passive
40845,127,Active
42474,112,Active
41192,36,Passive
44803,40,Passive
42362,57,Active
42337,31,Passive
45027,295,Engaged
39872,50,Passive
45011,53,Active
39628,152,Active
40729,52,Active
45213,179,Active
45310,63,Active
40779,37,Passive
42374,215,Engaged
41781,308,Engaged
43181,107,Active
42664,66,Active
40645,286,Engaged
39972,32,Passive
42307,559,Engaged
41322,54,Active
44496,57,Active
42234,116,Active
41675,1023,Engaged
44217,30,Passive
39067,21,Passive
39723,79,Active
39575,40,Passive
44131,150,Active
39688,622,Engaged
41013,2050,Engaged
39775,177,Active
44551,63,Active
40480,50,Passive
41496,31,Passive
41053,472,Engaged
39943,216,Engaged
44198,187,Active
42202,1004,Engaged
43914,431,Engaged
39440,137,Active
41360,233,Engaged
42547,219,Engaged
43971,118,Active
39107,76,Active
38958,433,Engaged
40092,24,Passive
39686,58,Active
42189,81,Active
39881,171,Active
39346,70,Active
42657,341,Engaged
45019,44,Passive
39148,25,Passive
42975,39,Passive
43449,36,Passive
43638,55,Active
43188,1945,Engaged
45136,57,Active
42534,70,Active
44050,36,Passive
40368,23,Passive
41510,368,Engaged
40407,42,Passive
45021,203,Engaged
43594,51,Active
41141,169,Active
40696,166,Active
40179,147,Active
43864,140,Active
41443,60,Active
41153,42,Passive
41570,108,Active
44413,47,Passive
40529,39,Passive
39523,360,Engaged
40355,54,Active
43617,37,Passive
43699,111,Active
44196,101,Active
40340,548,Engaged
39969,53,Active
45219,675,Engaged
42168,51,Active
45270,53,Active
41695,520,Engaged
43988,91,Active
40467,27,Passive
44932,47,Passive
40145,60,Active
40510,693,Engaged
40387,91,Active
43590,109,Active
41301,23,Passive
40031,42,Passive
43046,53,Active
41840,147,Active
41631,27,Passive
39549,76,Active
44417,85,Active
44643,118,Active
39273,98,Active
41759,40,Passive
43261,204,Engaged
39545,122,Active
42720,39,Passive
43657,470,Engaged
39360,58,Active
40030,75,Active
44938,108,Active
43550,142,Active
39378,272,Engaged
44194,1919,Engaged
39606,120,Active
41152,42,Passive
40853,295,Engaged
45344,54,Active
44114,576,Engaged
44945,91,Active
43467,608,Engaged
39695,49,Passive
43256,31,Passive
42059,165,Active
43556,116,Active
42610,301,Engaged
44215,1221,Engaged
39652,168,Active
39944,208,Engaged
40765,268,Engaged
42696,155,Active
41491,241,Engaged
44292,66,Active
40291,208,Engaged
45318,40,Passive
41959,45,Passive
42023,30,Passive
42950,27,Passive
42979,69,Active
44096,57,Active
42608,89,Active
45382,398,Engaged
43795,44,Passive
40499,41,Passive
43883,289,Engaged
39424,326,Engaged
43230,163,Active
43217,1072,Engaged
39538,291,Engaged
45323,435,Engaged
42073,28,Passive
41591,498,Engaged
40437,167,Active
39879,86,Active
39162,391,Engaged
39732,2788,Engaged
43608,54,Active
41319,74,Active
42494,68,Active
44877,68,Active
40925,34,Passive
44501,163,Active
43616,113,Active
38878,153,Active
43822,34,Passive
40655,432,Engaged
41481,29,Passive
39698,123,Active
39851,47,Passive
41478,71,Active
40422,37,Passive
40683,30,Passive
39888,102,Active
41818,209,Engaged
39288,49,Passive
44543,77,Active
41300,102,Active
41184,37,Passive
44054,139,Active
39624,51,Active
43564,284,Engaged
44012,308,Engaged
40652,29,Passive
42100,91,Active
44165,230,Engaged
45313,30,Passive
43426,131,Active
45201,37,Passive
39667,162,Active
45317,22,Passive
39544,300,Engaged
42316,96,Active
43447,58,Active
45190,25,Passive
41946,111,Active
40582,72,Active
43680,40,Passive
40301,37,Passive
40261,59,Active
39602,455,Engaged
43786,23,Passive
42790,2404,Engaged
45358,213,Engaged
44961,86,Active
43660,87,Active
44896,29,Passive
42942,552,Engaged
40548,354,Engaged
43201,829,Engaged
41158,111,Active
38873,46,Passive
44822,63,Active
43656,678,Engaged
39268,222,Engaged
44613,46,Passive
45267,69,Active
39956,91,Active
42921,53,Active
41511,28,Passive
43614,64,Active
41991,30,Passive
44192,25,Passive
42702,855,Engaged
42355,437,Engaged
39139,271,Engaged
40727,278,Engaged
39493,148,Active
41937,39,Passive
45103,376,Engaged
44446,118,Active
44403,50,Passive
41426,163,Active
42157,20,Passive
43337,45,Passive
42420,24,Passive
44397,203,Engaged
40628,113,Active
39370,50,Passive
41798,415,Engaged
40833,44,Passive
42733,378,Engaged
41522,32,Passive
41644,98,Active
45269,24,Passive
39627,22,Passive
42003,29,Passive
40177,127,Active
40514,120,Active
44041,59,Active
43846,89,Active
43292,165,Active
41796,249,Engaged
43698,681,Engaged
43168,202,Engaged
39332,143,Active
44457,42,Passive
42779,21,Passive
42959,32,Passive
44379,29,Passive
41032,243,Engaged
39536,577,Engaged
41414,28,Passive
40234,135,Active
45048,50,Passive
40068,330,Engaged
41612,20,Passive
43758,39,Passive
41171,63,Active
44442,71,Active
43969,32,Passive
39789,46,Passive
39894,54,Active
43403,91,Active
44044,134,Active
43031,99,Active
44597,719,Engaged
45288,166,Active
42749,38,Passive
41726,121,Active
45046,241,Engaged
41001,73,Active
42239,234,Engaged
42748,640,Engaged
42560,20,Passive
39133,863,Engaged
41095,70,Active
44612,73,Active
42260,42,Passive
43547,102,Active
45362,561,Engaged
41772,190,Active
41242,53,Active
42409,41,Passive
39470,41,Passive
39564,46,Passive
43026,87,Active
45299,54,Active
44533,394,Engaged
42906,58,Active
43692,35,Passive
40435,239,Engaged
45072,677,Engaged
42879,23,Passive
44490,26,Passive
43096,127,Active
41885,414,Engaged
40939,94,Active
45165,997,Engaged
41343,323,Engaged
41144,151,Active
40300,119,Active
44854,55,Active
42806,26,Passive
41566,46,Passive
42248,40,Passive
40622,50,Passive
39444,229,Engaged
42662,125,Active
39942,32,Passive
44515,35,Passive
44031,103,Active
42998,2746,Engaged
39816,97,Active
45357,384,Engaged
43039,259,Engaged
40067,23,Passive
39283,233,Engaged
42931,193,Active
44952,45,Passive
40140,207,Engaged
42271,260,Engaged
42909,566,Engaged
41460,365,Engaged
43898,122,Active
39557,154,Active
40464,57,Active
44432,297,Engaged
40636,3081,Engaged
41445,920,Engaged
43464,1588,Engaged
42478,68,Active
40417,79,Active
42938,109,Active
38957,106,Active
40014,338,Engaged
41107,21,Passive
43402,66,Active
45249,25,Passive
43115,32,Passive
44627,97,Active
43010,28,Passive
39177,23,Passive
42722,52,Active
41405,129,Active
43632,22,Passive
43239,117,Active
40988,48,Passive
43334,29,Passive
45032,157,Active
42433,215,Engaged
39852,98,Active
41388,84,Active
39659,119,Active
38943,265,Engaged
39000,51,Active
41619,443,Engaged
43360,109,Active
39680,23,Passive
38917,21,Passive
41652,70,Active
42115,538,Engaged
41739,48,Passive
42358,92,Active
44279,69,Active
44933,22,Passive
43143,139,Active
42407,689,Engaged
40058,72,Active
40346,67,Active
44887,173,Active
43379,31,Passive
44791,347,Engaged
40172,31,Passive
42292,494,Engaged
39160,34,Passive
43557,227,Engaged
39219,33,Passive
41219,357,Engaged
44227,178,Active
45233,45,Passive
41738,200,Active
43874,97,Active
38912,388,Engaged
42342,47,Passive
41286,25,Passive
42572,43,Passive
43803,27,Passive
39846,86,Active
42170,424,Engaged
42758,115,Active
42392,23,Passive
38985,82,Active
39399,90,Active
45071,51,Active
45080,61,Active
43856,123,Active
44907,241,Engaged
41267,39,Passive
43381,33,Passive
40217,48,Passive
40893,39,Passive
42870,152,Active
40128,91,Active
44043,147,Active
40302,177,Active
39088,26,Passive
39144,148,Active
43178,20,Passive
43796,26,Passive
40702,97,Active
42388,308,Engaged
43389,27,Passive
39066,120,Active
40842,55,Active
39429,416,Engaged
39228,58,Active
43119,471,Engaged
40921,51,Active
42122,111,Active
45386,27,Passive
42505,119,Active
45255,45,Passive
41306,102,Active
43117,78,Active
44390,483,Engaged
43033,52,Active
43314,150,Active
42845,30,Passive
39275,101,Active
44604,29,Passive
40500,295,Engaged
38977,61,Active
45183,265,Engaged
42243,42,Passive
39810,194,Active
43363,385,Engaged
41311,22,Passive
39656,67,Active
41490,162,Active
43440,194,Active
41993,130,Active
44439,137,Active
40446,22,Passive
44611,36,Passive
40325,38,Passive
40937,28,Passive
39075,30,Passive
45100,1162,Engaged
41429,163,Active
42844,26,Passive
40056,49,Passive
39452,244,Engaged
45226,107,Active
44310,67,Active
40008,44,Passive
40632,34,Passive
42554,151,Active
41590,387,Engaged
40448,306,Engaged
39692,31,Passive
43258,38,Passive
43401,83,Active
39532,307,Engaged
40011,128,Active
39856,46,Passive
42151,26,Passive
42489,23,Passive
50625,56,Active
46708,29,Passive
49369,45,Passive
47716,92,Active
47508,184,Active
49922,32,Passive
46457,33,Passive
49798,69,Active
51126,22,Passive
51987,35,Passive
47492,31,Passive
50973,23,Passive
51641,26,Passive
51852,64,Active
51421,61,Active
50530,41,Passive
48127,30,Passive
47506,32,Passive
50270,29,Passive
47314,21,Passive
48420,37,Passive
45914,90,Active
50332,79,Active
49438,43,Passive
51844,64,Active
47977,29,Passive
51544,23,Passive
50166,20,Passive
48775,26,Passive
48432,152,Active
45859,59,Active
48828,28,Passive
46568,40,Passive
51810,48,Passive
49440,36,Passive
48614,39,Passive
47323,51,Active
46054,31,Passive
45874,59,Active
50585,54,Active
49071,57,Active
46891,89,Active
47134,387,Engaged
46778,41,Passive
48105,26,Passive
50910,27,Passive
47971,26,Passive
47854,48,Passive
45413,35,Passive
46759,60,Active
50014,24,Passive
49138,20,Passive
50439,30,Passive
45577,85,Active
50902,50,Passive
49153,38,Passive
51966,117,Active
47126,48,Passive
50849,37,Passive
46489,20,Passive
48189,21,Passive
47284,46,Passive
48702,61,Active
51252,26,Passive
46044,80,Active
50329,29,Passive
47776,29,Passive
46471,21,Passive
51539,54,Active
46270,63,Active
45663,24,Passive
50869,99,Active
46030,44,Passive
51102,46,Passive
46261,48,Passive
45712,45,Passive
45843,36,Passive
48335,30,Passive
48445,34,Passive
51205,21,Passive
48273,30,Passive
46793,27,Passive
49503,44,Passive
46923,66,Active
50863,98,Active
49199,175,Active
47846,165,Active
47989,391,Engaged
51011,85,Active
46327,41,Passive
49963,32,Passive
50624,43,Passive
47704,123,Active
51474,212,Engaged
49637,33,Passive
49944,43,Passive
48087,30,Passive
51291,89,Active
48545,41,Passive
50860,67,Active
45868,21,Passive
45569,27,Passive
46866,58,Active
51040,68,Active
47932,159,Active
48964,39,Passive
46859,73,Active
48747,32,Passive
47377,27,Passive
49459,192,Active
48670,111,Active
46425,20,Passive
46644,40,Passive
46338,23,Passive
48417,65,Active
51749,26,Passive
50142,87,Active
51028,20,Passive
48443,94,Active
45949,40,Passive
48476,52,Active
47933,76,Active
50811,50,Passive
46917,69,Active
49092,149,Active
49630,50,Passive
46005,84,Active
47351,29,Passive
49739,38,Passive
49499,159,Active
50010,23,Passive
49881,111,Active
48852,29,Passive
49346,115,Active
51119,36,Passive
50248,21,Passive
48905,28,Passive
45562,36,Passive
51237,36,Passive
48069,27,Passive
49887,27,Passive
50948,50,Passive
46547,33,Passive
46184,40,Passive
46517,32,Passive
48064,40,Passive
50660,207,Engaged
49231,36,Passive
50131,22,Passive
49648,25,Passive
45519,40,Passive
49906,53,Active
50823,25,Passive
45981,125,Active
47718,34,Passive
48176,30,Passive
45462,100,Active
45694,162,Active
50301,108,Active
49516,43,Passive
47464,34,Passive
48504,37,Passive
51091,77,Active
51010,66,Active
48529,71,Active
50809,91,Active
46364,28,Passive
45678,40,Passive
51525,100,Active
47890,148,Active
48496,46,Passive
48866,29,Passive
46854,97,Active
47392,87,Active
48549,82,Active
47472,28,Passive
49675,44,Passive
50881,80,Active
48422,23,Passive
51629,61,Active
49401,120,Active
46587,105,Active
46950,44,Passive
50289,113,Active
48991,208,Engaged
45393,21,Passive
47233,45,Passive
48421,37,Passive
46087,55,Active
48271,27,Passive
46591,38,Passive
46009,75,Active
46805,69,Active
46846,99,Active
48321,25,Passive
49366,20,Passive
46777,42,Passive
49610,59,Active
47643,34,Passive
51295,46,Passive
45544,24,Passive
51268,45,Passive
48850,42,Passive
47389,118,Active
48017,29,Passive
50507,30,Passive
45520,51,Active
45963,48,Passive
51503,63,Active
47614,64,Active
49664,100,Active
47808,23,Passive
49982,70,Active
50012,101,Active
50474,156,Active
47203,24,Passive
50908,50,Passive
49455,21,Passive
49300,76,Active
46747,24,Passive
51235,29,Passive
47992,27,Passive
51757,21,Passive
51181,80,Active
45955,37,Passive
52031,119,Active
50979,44,Passive
49410,63,Active
46592,317,Engaged
47085,71,Active
48491,26,Passive
48121,20,Passive
51685,118,Active
50148,31,Passive
50786,51,Active
49386,36,Passive
51690,37,Passive
46059,102,Active
48309,113,Active
46415,82,Active
48325,54,Active
46227,45,Passive
47278,54,Active
48086,284,Engaged
45828,22,Passive
51227,58,Active
49192,57,Active
50075,89,Active
49921,60,Active
46195,133,Active
47521,206,Engaged
50126,95,Active
48707,26,Passive
49741,85,Active
49072,122,Active
45923,45,Passive
46204,79,Active
48415,48,Passive
46913,30,Passive
45726,63,Active
51975,72,Active
46762,30,Passive
48917,163,Active
52023,48,Passive
51029,36,Passive
46824,94,Active
45841,73,Active
48872,48,Passive
50753,44,Passive
45756,21,Passive
51872,21,Passive
50059,38,Passive
48279,23,Passive
48172,54,Active
50534,47,Passive
50310,67,Active
45470,29,Passive
51972,30,Passive
47795,52,Active
49141,24,Passive
46973,26,Passive
45415,44,Passive
46182,35,Passive
47646,23,Passive
50617,69,Active
46078,51,Active
49047,102,Active
50556,30,Passive
50384,29,Passive
46838,51,Active
50388,41,Passive
51042,52,Active
50454,257,Engaged
51646,41,Passive
51541,45,Passive
51401,32,Passive
48657,148,Active
51726,20,Passive
46908,70,Active
49464,102,Active
51354,48,Passive
45743,45,Passive
46220,92,Active
51128,84,Active
50784,25,Passive
48714,30,Passive
45754,67,Active
48104,60,Active
49546,46,Passive
47329,91,Active
49957,78,Active
45474,24,Passive
48779,28,Passive
47865,240,Engaged
45510,141,Active
48699,84,Active
48514,21,Passive
51752,58,Active
48613,96,Active
51112,38,Passive
45730,53,Active
45667,77,Active
50326,105,Active
51259,63,Active
46134,27,Passive
47222,97,Active
50861,99,Active
48446,31,Passive
47495,35,Passive
46598,40,Passive
48773,92,Active
46662,45,Passive
45840,88,Active
46509,25,Passive
47154,39,Passive
51681,109,Active
51242,24,Passive
50218,40,Passive
51613,89,Active
47864,153,Active
51584,52,Active
47396,22,Passive
50858,33,Passive
51711,22,Passive
49395,27,Passive
49657,31,Passive
50435,100,Active
49525,57,Active
48244,30,Passive
49519,23,Passive
50982,22,Passive
51770,29,Passive
46323,36,Passive
48311,56,Active
46296,20,Passive
49703,191,Active
48394,20,Passive
46500,253,Engaged
50185,41,Passive
50271,20,Passive
50744,51,Active
49333,58,Active
47188,36,Passive
47318,20,Passive
47111,212,Engaged
51912,128,Active
47106,75,Active
45573,78,Active
50060,126,Active
51968,127,Active
48405,59,Active
45778,66,Active
49126,25,Passive
50152,92,Active
46596,120,Active
48099,28,Passive
46384,39,Passive
50548,129,Active
49775,68,Active
47596,30,Passive
49165,100,Active
47463,37,Passive
50717,52,Active
47302,70,Active
46523,27,Passive
47685,200,Active
45901,34,Passive
50687,54,Active
50123,141,Active
45480,35,Passive
48000,216,Engaged
49898,27,Passive
50927,57,Active
49321,112,Active
48395,30,Passive
51959,243,Engaged
47344,117,Active
47304,80,Active
51451,54,Active
49788,44,Passive
51787,191,Active
45958,43,Passive
47849,42,Passive
45582,27,Passive
49814,46,Passive
46385,25,Passive
46790,26,Passive
48952,101,Active
50227,95,Active
47347,23,Passive
45453,79,Active
45722,63,Active
50467,33,Passive
47620,52,Active
49907,34,Passive
49061,64,Active
47760,61,Active
48068,108,Active
46480,31,Passive
50396,28,Passive
46977,26,Passive
50592,32,Passive
51504,28,Passive
46153,92,Active
47675,113,Active
47071,29,Passive
49776,68,Active
46658,22,Passive
50120,138,Active
47995,51,Active
46477,44,Passive
48811,194,Active
49335,39,Passive
47063,151,Active
50489,113,Active
48590,49,Passive
51650,75,Active
45609,22,Passive
51449,77,Active
45816,31,Passive
47040,22,Passive
50857,20,Passive
46755,38,Passive
46601,99,Active
45732,124,Active
47532,61,Active
46745,105,Active
46719,147,Active
49634,35,Passive
47670,28,Passive
49837,111,Active
49404,89,Active
51704,35,Passive
45546,111,Active
46677,35,Passive
48522,36,Passive
50334,51,Active
50316,33,Passive
48912,54,Active
49426,39,Passive
46045,30,Passive
50794,208,Engaged
47325,20,Passive
47545,42,Passive
51996,119,Active
50018,20,Passive
47339,27,Passive
51938,28,Passive
50778,42,Passive
47293,32,Passive
47984,30,Passive
46797,350,Engaged
50828,66,Active
50803,246,Engaged
50947,250,Engaged
50209,22,Passive
47424,39,Passive
51819,76,Active
49721,56,Active
46965,26,Passive
46812,37,Passive
50703,32,Passive
51467,43,Passive
47883,101,Active
50096,23,Passive
50124,69,Active
45511,603,Engaged
51240,72,Active
46430,82,Active
49694,39,Passive
46337,96,Active
45472,34,Passive
48956,31,Passive
49763,59,Active
49372,25,Passive
51579,36,Passive
49394,25,Passive
51053,68,Active
46916,24,Passive
46094,79,Active
46025,72,Active
51340,26,Passive
48621,97,Active
50728,32,Passive
48183,54,Active
51688,25,Passive
46865,33,Passive
46300,77,Active
47831,85,Active
49919,42,Passive
48239,26,Passive
46754,35,Passive
50106,29,Passive
51223,202,Engaged
51982,21,Passive
47295,38,Passive
47737,115,Active
48960,75,Active
48242,22,Passive
48651,200,Active
46273,120,Active
48477,98,Active
51720,45,Passive
46062,28,Passive
48808,136,Active
46850,162,Active
49407,75,Active
51927,35,Passive
46175,23,Passive
51110,25,Passive
48655,43,Passive
51288,80,Active
47648,31,Passive
51639,44,Passive
48361,97,Active
47844,156,Active
46575,94,Active
46653,117,Active
49250,317,Engaged
47523,72,Active
51792,66,Active
45575,45,Passive
51216,50,Passive
48632,37,Passive
49488,21,Passive
48132,38,Passive
49101,123,Active
49764,49,Passive
49358,99,Active
47493,134,Active
49863,47,Passive
50620,43,Passive
48797,111,Active
51070,42,Passive
51517,45,Passive
47930,28,Passive
